,state_code,date,confirmed,recovered,deceased,tested,vaccinated
9604,KL,2020-07-19,12481,5375,43,532505,0
9605,KL,2020-07-20,13275,5620,44,546000,0
9606,KL,2020-07-21,13995,5894,45,567278,0
9607,KL,2020-07-22,15033,6166,46,588930,0
9608,KL,2020-07-23,16111,6598,51,612266,0
9609,KL,2020-07-24,16996,7566,55,635272,0
9610,KL,2020-07-25,18099,8615,60,653982,0
9611,KL,2020-07-26,19026,9304,62,672748,0
9612,KL,2020-07-27,19728,10049,64,688163,0
9613,KL,2020-07-28,20895,10728,68,709348,0
9614,KL,2020-07-29,21798,11369,69,733413,0
9615,KL,2020-07-30,22304,12163,71,753485,0
9616,KL,2020-07-31,23614,13027,74,776268,0
9617,KL,2020-01-08,24743,13779,82,795919,0
9618,KL,2020-02-08,25912,14467,83,817078,0
9619,KL,2020-03-08,26874,15282,85,834215,0
9620,KL,2020-04-08,27957,16303,88,858960,0
9621,KL,2020-05-08,29152,17537,95,884056,0
9622,KL,2020-06-08,30450,18337,98,908355,0
9623,KL,2020-07-08,31701,19151,103,936651,0
9624,KL,2020-08-08,33121,20866,107,963632,0
9625,KL,2020-09-08,34332,21836,109,984208,0
9626,KL,2020-10-08,35516,22620,116,1000988,0
9627,KL,2020-11-08,36933,24046,121,1027433,0
9628,KL,2020-12-08,38145,24926,127,1056360,0
9629,KL,2020-08-13,39709,25692,130,1087722,0
9630,KL,2020-08-14,41278,26996,140,1120935,0
9631,KL,2020-08-15,42886,27799,147,1154365,0
9632,KL,2020-08-16,44416,28898,157,1182727,0
9633,KL,2020-08-17,46141,30029,170,1205759,0
9634,KL,2020-08-18,47899,31394,176,1240076,0
9635,KL,2020-08-19,50232,32611,183,1276358,0
9636,KL,2020-08-20,52200,33828,192,1312992,0
9637,KL,2020-08-21,54183,35247,204,1349071,0
9638,KL,2020-08-22,56355,36539,219,1386775,0
9639,KL,2020-08-23,58263,37649,224,1422558,0
9640,KL,2020-08-24,59505,38887,235,1446380,0
9641,KL,2020-08-25,61880,40343,245,1484907,0
9642,KL,2020-08-26,64356,41694,258,1525792,0
9643,KL,2020-08-27,66762,43761,268,1564783,0
9644,KL,2020-08-28,69305,45858,275,1608013,0
9645,KL,2020-08-29,71702,48083,281,1643633,0
9646,KL,2020-08-30,73856,49849,288,1669779,0
9647,KL,2020-08-31,75386,51542,295,1685203,0
9648,KL,2020-01-09,76526,53653,299,1697042,0
9649,KL,2020-02-09,78073,55782,306,1724658,0
9650,KL,2020-03-09,79626,57732,316,1755568,0
9651,KL,2020-04-09,82105,60448,327,1792330,0
9652,KL,2020-05-09,84760,62559,338,1832275,0
9653,KL,2020-06-09,87842,64755,348,1872496,0
9654,KL,2020-07-09,89490,67001,360,1891703,0
9655,KL,2020-08-09,92516,68863,373,1933294,0
9656,KL,2020-09-09,95918,70921,385,1978316,0
9657,KL,2020-10-09,99267,72578,397,2018921,0
9658,KL,2020-11-09,102255,73904,411,2053801,0
9659,KL,2020-12-09,105140,75848,426,2099549,0
9660,KL,2020-09-13,108279,77703,440,2132795,0
9661,KL,2020-09-14,110819,79813,455,2152585,0
9662,KL,2020-09-15,114034,82345,466,2198858,0
9663,KL,2020-09-16,117864,84608,480,2245139,0
9664,KL,2020-09-17,122215,87345,490,2287796,0
9665,KL,2020-09-18,126382,90089,502,2336217,0
9666,KL,2020-09-19,131026,92951,520,2384611,0
9667,KL,2020-09-20,135722,95702,536,2427374,0
9668,KL,2020-09-21,138632,98724,554,2450599,0
9669,KL,2020-09-22,142757,101731,573,2492757,0
9670,KL,2020-09-23,148133,104682,593,2545385,0
9671,KL,2020-09-24,154457,107850,614,2600359,0
9672,KL,2020-09-25,160934,111331,636,2657430,0
9673,KL,2020-09-26,167940,114530,657,2717040,0
9674,KL,2020-09-27,175385,117921,678,2770734,0
9675,KL,2020-09-28,179923,121268,698,2804319,0
9676,KL,2020-09-29,187277,124688,720,2862094,0
9677,KL,2020-09-30,196107,128224,743,2925776,0
9678,KL,2020-01-10,204242,131052,772,2985534,0
9679,KL,2020-02-10,213500,135144,792,3049791,0
9680,KL,2020-03-10,221334,139620,814,3104878,0
9681,KL,2020-04-10,229887,144471,837,3164072,0
9682,KL,2020-05-10,234929,149111,860,3198423,0
9683,KL,2020-06-10,242800,154092,885,3263691,0
9684,KL,2020-07-10,253406,160253,907,3340242,0
9685,KL,2020-08-10,258851,167256,931,3402903,0
9686,KL,2020-09-10,268101,175304,956,3471365,0
9687,KL,2020-10-10,279856,182874,979,3538678,0
9688,KL,2020-11-10,289203,191798,1004,3594320,0
9689,KL,2020-12-10,295133,199634,1026,3628429,0
9690,KL,2020-10-13,303897,207357,1047,3676682,0
9691,KL,2020-10-14,310141,215149,1067,3726738,0
9692,KL,2020-10-15,317930,222231,1090,3776892,0
9693,KL,2020-10-16,325213,228998,1114,3828728,0
9694,KL,2020-10-17,334229,236989,1140,3880795,0
9695,KL,2020-10-18,341860,245399,1162,3939199,0
9696,KL,2020-10-19,346882,252868,1183,3975798,0
9697,KL,2020-10-20,353473,260243,1207,4029699,0
9698,KL,2020-10-21,361842,267082,1233,4091729,0
9699,KL,2020-10-22,369324,274675,1256,4147822,0
9700,KL,2020-10-23,377835,280793,1282,4212611,0
9701,KL,2020-10-24,386088,287261,1307,4280204,0
9702,KL,2020-10-25,392931,294910,1333,4328416,0
9703,KL,2020-10-26,397218,302017,1353,4363557,0
9704,KL,2020-10-27,402675,309032,1377,4409750,0
9705,KL,2020-10-28,411465,316692,1404,4476730,0
9706,KL,2020-10-29,418485,325166,1430,4531069,0
9707,KL,2020-10-30,425123,332994,1458,4585050,0
9708,KL,2020-10-31,433106,340324,1485,4645049,0
9709,KL,2020-01-11,440131,348835,1513,4695059,0
9710,KL,2020-02-11,444269,355943,1534,4728404,0
9711,KL,2020-03-11,451131,364745,1560,4789542,0
9712,KL,2020-04-11,459647,372951,1588,4860812,0
9713,KL,2020-05-11,466467,380650,1614,4922200,0
9714,KL,2020-06-11,473469,388504,1641,4985584,0
9715,KL,2020-07-11,480670,395624,1669,5049635,0
9716,KL,2020-08-11,486110,402477,1693,5098433,0
9717,KL,2020-09-11,489703,408460,1715,5130922,0
9718,KL,2020-10-11,495713,415158,1743,5185673,0
9719,KL,2020-11-11,502720,422410,1772,5249865,0
9720,KL,2020-12-11,508257,428529,1797,5307067,0
9721,KL,2020-11-13,514061,434730,1823,5365288,0
9722,KL,2020-11-14,520418,441523,1849,5426841,0
9723,KL,2020-11-15,524999,448207,1870,5472967,0
9724,KL,2020-11-16,527709,454774,1889,5498108,0
9725,KL,2020-11-17,533501,461394,1916,5554265,0
9726,KL,2020-11-18,539920,468460,1944,5621634,0
9727,KL,2020-11-19,545642,475320,1970,5688651,0
9728,KL,2020-11-20,551670,481718,1998,5749016,0
9729,KL,2020-11-21,557442,488437,2023,5809226,0
9730,KL,2020-11-22,562696,494664,2050,5857241,0
9731,KL,2020-11-23,566453,500089,2072,5892900,0
9732,KL,2020-11-24,571873,505238,2096,5952883,0
9733,KL,2020-11-25,578364,511008,2122,6018925,0
9734,KL,2020-11-26,583742,516978,2149,6074921,0
9735,KL,2020-11-27,587708,521522,2172,6114029,0
9736,KL,2020-11-28,593958,526797,2197,6178012,0
9737,KL,2020-11-29,599601,532658,2224,6227787,0
9738,KL,2020-11-30,602983,538713,2245,6262476,0
9739,KL,2020-01-12,608358,544864,2271,6321285,0
9740,KL,2020-02-12,614674,550788,2299,6378278,0
9741,KL,2020-03-12,620050,556378,2330,6438754,0
9742,KL,2020-04-12,625768,561874,2359,6496210,0
9743,KL,2020-05-12,631616,567694,2391,6556713,0
9744,KL,2020-06-12,636393,572911,2419,6608606,0
9745,KL,2020-07-12,639665,577616,2442,6642364,0
9746,KL,2020-08-12,644697,582351,2473,6702885,0
9747,KL,2020-09-12,649572,586998,2508,6755630,0
9748,KL,2020-10-12,654042,591845,2534,6808399,0
9749,KL,2020-11-12,658684,596593,2563,6861907,0
9750,KL,2020-12-12,664633,601861,2595,6921597,0
9751,KL,2020-12-13,669331,607119,2624,6967972,0
9752,KL,2020-12-14,672038,611600,2648,6999865,0
9753,KL,2020-12-15,677256,616666,2681,7056318,0
9754,KL,2020-12-16,683441,622394,2708,7118200,0
9755,KL,2020-12-17,688410,627364,2735,7179051,0
9756,KL,2020-12-18,693866,632065,2758,7233523,0
9757,KL,2020-12-19,700159,636814,2787,7293518,0
9758,KL,2020-12-20,705870,641285,2817,7347376,0
9759,KL,2020-12-21,709293,645779,2844,7382223,0
9760,KL,2020-12-22,715342,650836,2871,7447052,0
9761,KL,2020-12-23,721511,655644,2893,7508489,0
9762,KL,2020-12-24,726688,660445,2915,7564562,0
9763,KL,2020-12-25,732085,664951,2931,7613415,0
9764,KL,2020-12-26,735612,668733,2952,7649001,0
9765,KL,2020-12-27,740517,672196,2977,7695117,0
9766,KL,2020-12-28,743564,676368,2991,7727986,0
9767,KL,2020-12-29,749451,681397,3015,7789764,0
9768,KL,2020-12-30,755719,687104,3043,7853651,0
9769,KL,2020-12-31,760934,692480,3073,7911934,0
9770,KL,2021-01-01,765925,697591,3096,7964724,0
9771,KL,2021-02-01,771253,702576,3117,8018822,0
9772,KL,2021-03-01,775853,707244,3142,8066113,0
9773,KL,2021-04-01,778874,712389,3161,8099621,0
9774,KL,2021-05-01,784489,717311,3185,8160890,0
9775,KL,2021-06-01,790883,722421,3210,8224781,0
9776,KL,2021-07-01,795934,728059,3235,8285394,0
9777,KL,2021-08-01,801076,733384,3258,8344963,0
9778,KL,2021-09-01,806604,738808,3280,8406202,0
9779,KL,2021-10-01,811149,743467,3303,8451897,0
9780,KL,2021-11-01,814259,747389,3323,8487178,0
9781,KL,2021-12-01,819766,751659,3348,8551792,0
9782,KL,2021-01-13,825770,756817,3374,8620873,0
9783,KL,2021-01-14,831260,761154,3393,8688585,0
9784,KL,2021-01-15,836884,765757,3416,8751519,0
9785,KL,2021-01-16,842844,770768,3443,8816427,8062
9786,KL,2021-01-17,847849,775176,3464,8868737,8062
9787,KL,2021-01-18,851195,779097,3481,8901830,15477
9788,KL,2021-01-19,857381,783393,3507,8968089,23855
9789,KL,2021-01-20,864196,790757,3525,9029621,24269
9790,KL,2021-01-21,870530,796986,3546,9090900,35173
9791,KL,2021-01-22,877283,803094,3565,9148957,47293
9792,KL,2021-01-23,884243,808377,3588,9210023,53529
9793,KL,2021-01-24,890279,813550,3608,9258401,53529
9794,KL,2021-01-25,893640,819156,3625,9289304,71973
9795,KL,2021-01-26,899933,824446,3644,9349619,71973
9796,KL,2021-01-27,905592,829452,3664,9400749,82970
9797,KL,2021-01-28,911363,835046,3683,9459221,106583
9798,KL,2021-01-29,917631,841444,3705,9518036,135835
9799,KL,2021-01-30,923913,848476,3723,9576795,158687
9800,KL,2021-01-31,929179,854206,3744,9625913,165171
9801,KL,2021-01-02,932638,859421,3761,9659492,193925
9802,KL,2021-02-02,938354,865168,3777,9712432,224846
9803,KL,2021-03-02,944710,871548,3797,9772067,246043
9804,KL,2021-04-02,950812,877889,3814,9856074,270992
9805,KL,2021-05-02,956422,884542,3833,9948005,286132
9806,KL,2021-06-02,962364,890720,3849,10030809,291852
9807,KL,2021-07-02,968439,896668,3868,10096326,292342
9808,KL,2021-08-02,972181,902627,3884,10144253,307998
9809,KL,2021-09-02,977395,909102,3903,10214097,322016
9810,KL,2021-10-02,983375,914847,3921,10294203,326246
9811,KL,2021-11-02,988656,920539,3937,10365859,333560
9812,KL,2021-12-02,994053,925871,3955,10440267,345197
9813,KL,2021-02-13,999524,931706,3971,10526236,356322
9814,KL,2021-02-14,1004136,936398,3986,10588079,358529
9815,KL,2021-02-15,1007020,941471,3999,10627542,367367
9816,KL,2021-02-16,1011957,946910,4017,10701894,375441
9817,KL,2021-02-17,1016849,951742,4033,10771847,379034
9818,KL,2021-02-18,1021433,956935,4047,10839353,386901
9819,KL,2021-02-19,1025938,961789,4062,10906927,392993
9820,KL,2021-02-20,1030588,967630,4075,10972895,399064
9821,KL,2021-02-21,1034658,971975,4090,11030136,399284
9822,KL,2021-02-22,1036870,977012,4106,11068239,405697
9823,KL,2021-02-23,1040904,981835,4120,11137843,414509
9824,KL,2021-02-24,1045010,987720,4137,11208411,422669
9825,KL,2021-02-25,1048687,992372,4151,11271993,441597
9826,KL,2021-02-26,1052358,996514,4165,11339805,482445
9827,KL,2021-02-27,1056150,1001164,4183,11413515,482445
9828,KL,2021-02-28,1059404,1005497,4198,11476284,482445
9829,KL,2021-01-03,1061342,1008972,4211,11522279,511510
9830,KL,2021-02-03,1064280,1012484,4227,11590373,541951
9831,KL,2021-03-03,1067045,1016515,4242,11650019,573353
9832,KL,2021-04-03,1069661,1020671,4256,11713060,662393
9833,KL,2021-05-03,1072437,1024309,4272,11779163,736363
9834,KL,2021-06-03,1075228,1027826,4288,11840927,819410
9835,KL,2021-07-03,1077328,1031865,4301,11892875,835572
9836,KL,2021-08-03,1078740,1034895,4313,11931921,926083
9837,KL,2021-09-03,1081056,1039281,4329,11997827,1012344
9838,KL,2021-10-03,1083531,1043473,4343,12060313,1056499
9839,KL,2021-11-03,1085664,1047226,4356,12130151,1105629
9840,KL,2021-12-03,1087444,1050603,4370,12182285,1211414
9841,KL,2021-03-13,1089479,1053859,4382,12240629,1274773
9842,KL,2021-03-14,1091271,1057097,4397,12291194,1281316
9843,KL,2021-03-15,1092325,1060560,4408,12329604,1408459
9844,KL,2021-03-16,1094295,1063444,4423,12390578,1540945
9845,KL,2021-03-17,1096393,1066259,4436,12450771,1587659
9846,KL,2021-03-18,1098292,1068378,4451,12505085,1727014
9847,KL,2021-03-19,1100276,1070343,4468,12558269,1852920
9848,KL,2021-03-20,1102354,1072554,4483,12617046,1962681
9849,KL,2021-03-21,1104229,1074805,4496,12661721,1968582
9850,KL,2021-03-22,1105468,1076571,4508,12696542,2089462
9851,KL,2021-03-23,1107453,1078743,4518,12753967,2203867
9852,KL,2021-03-24,1109909,1080803,4528,12810707,2260396
9853,KL,2021-03-25,1111898,1082668,4540,12861734,2408804
9854,KL,2021-03-26,1113723,1084585,4554,12913986,2536834
9855,KL,2021-03-27,1115778,1086669,4568,12966274,2647764
9856,KL,2021-03-28,1117994,1088522,4580,13013503,2659617
9857,KL,2021-03-29,1119543,1090419,4591,13050880,2805410
9858,KL,2021-03-30,1121932,1092365,4607,13109437,2957153
9859,KL,2021-03-31,1124585,1094404,4622,13158864,3015107
9860,KL,2021-01-04,1127383,1096239,4633,13213211,3099836
9861,KL,2021-02-04,1129891,1098526,4647,13264994,3308955
9862,KL,2021-03-04,1132432,1100186,4659,13309773,3430171
9863,KL,2021-04-04,1135234,1102359,4669,13354944,3462664
9864,KL,2021-05-04,1137591,1104225,4681,13395135,3597752
9865,KL,2021-06-04,1141093,1106123,4695,13454186,3623797
9866,KL,2021-07-04,1144595,1108078,4711,13514740,3706748
9867,KL,2021-08-04,1148948,1110283,4729,13578641,3899535
9868,KL,2021-09-04,1154011,1112758,4751,13641881,4099030
9869,KL,2021-10-04,1160205,1115342,4768,13703838,4270953
9870,KL,2021-11-04,1167191,1117700,4784,13768841,4333801
9871,KL,2021-12-04,1172883,1120174,4795,13814258,4571678
9872,KL,2021-04-13,1180398,1123133,4815,13887699,4714426
9873,KL,2021-04-14,1189176,1125775,4837,13952957,4730171
9874,KL,2021-04-15,1197302,1128475,4857,14013857,4899857
9875,KL,2021-04-16,1207333,1132267,4878,14081632,5042561
9876,KL,2021-04-17,1221168,1135921,4905,14162843,5158593
9877,KL,2021-04-18,1239425,1140486,4930,14271741,5189796
9878,KL,2021-04-19,1253069,1144791,4951,14359016,5299366
9879,KL,2021-04-20,1272646,1148671,4979,14471237,5443585
9880,KL,2021-04-21,1295060,1154102,5001,14593000,5512420
9881,KL,2021-04-22,1322055,1160472,5029,14728177,5603437
9882,KL,2021-04-23,1350502,1166135,5056,14858794,5673951
9883,KL,2021-04-24,1377187,1173202,5081,14989949,5788558
9884,KL,2021-04-25,1405656,1181324,5111,15116722,5801268
9885,KL,2021-04-26,1427546,1189267,5139,15213100,5885342
9886,KL,2021-04-27,1460365,1207680,5171,15354299,5947415
9887,KL,2021-04-28,1495378,1223185,5212,15492489,5967887
9888,KL,2021-04-29,1533985,1244301,5260,15650037,6006406
9889,KL,2021-04-30,1571184,1261801,5309,15799524,6051411
9890,KL,2021-01-05,1606820,1277294,5357,15945998,6072156
9891,KL,2021-02-05,1638779,1293590,5406,16058633,6069748
9892,KL,2021-03-05,1664790,1313109,5451,16154929,6089361
9893,KL,2021-04-05,1701980,1339257,5508,16297517,6105329
9894,KL,2021-05-05,1743933,1362363,5566,16460838,6112746
9895,KL,2021-06-05,1786397,1389515,5629,16616470,6128668
9896,KL,2021-07-05,1824857,1416177,5683,16760815,6153727
9897,KL,2021-08-05,1866828,1443633,5747,16909361,6169344
9898,KL,2021-09-05,1902629,1472951,5815,17033341,6169750
9899,KL,2021-10-05,1930116,1504160,5880,17133089,6192936
9900,KL,2021-11-05,1967406,1537138,5959,17272376,6210968
9901,KL,2021-12-05,2010935,1571738,6054,17418696,6227392
9902,KL,2021-05-13,2050890,1605471,6151,17558352,6236840
9903,KL,2021-05-14,2085584,1636790,6244,17689727,6257447
9904,KL,2021-05-15,2118264,1666232,6340,17812355,6391566
9905,KL,2021-05-16,2147968,1700528,6429,17928337,6418962
9906,KL,2021-05-17,2169370,1800179,6516,18014842,6474733
9907,KL,2021-05-18,2200707,1846105,6613,18149395,6519860
9908,KL,2021-05-19,2233469,1894518,6725,18289940,6534948
9909,KL,2021-05-20,2263960,1938887,6853,18421465,6578076
9910,KL,2021-05-21,2293633,1979919,6995,18555023,6592745
9911,KL,2021-05-22,2322147,2025319,7171,18681051,6621927
9912,KL,2021-05-23,2347967,2062635,7359,18794256,6627947
9913,KL,2021-05-24,2365788,2098674,7555,18881587,6681079
9914,KL,2021-05-25,2395591,2132071,7732,19024615,6736439
9915,KL,2021-05-26,2424389,2167596,7883,19168987,6767010
9916,KL,2021-05-27,2448555,2198135,8064,19304219,6878833
9917,KL,2021-05-28,2470873,2224405,8258,19440287,7021207
9918,KL,2021-05-29,2494386,2252505,8456,19582046,7160260
9919,KL,2021-05-30,2514280,2281518,8642,19706583,7180189
9920,KL,2021-05-31,2526580,2310043,8816,19795928,7334216
9921,KL,2021-01-06,2546340,2334160,9010,19926522,7482792
9922,KL,2021-02-06,2566001,2363868,9223,20055047,7572660
9923,KL,2021-03-06,2584854,2390437,9376,20178932,7721315
9924,KL,2021-04-06,2601083,2416297,9511,20288452,7878459
9925,KL,2021-05-06,2618411,2440300,9720,20404806,8046801
9926,KL,2021-06-06,2633083,2461729,9947,20507598,8096639
9927,KL,2021-07-06,2642396,2483992,10158,20578167,8288579
9928,KL,2021-08-06,2657963,2504011,10282,20688146,8488444
9929,KL,2021-09-06,2674167,2524248,10438,20803168,8622255
9930,KL,2021-10-06,2688591,2542242,10632,20910418,8759501
9931,KL,2021-11-06,2702824,2557597,10805,21017514,8865165
9932,KL,2021-12-06,2716656,2575769,10976,21126248,8928702
9933,KL,2021-06-13,2728240,2593625,11182,21220925,8974431
9934,KL,2021-06-14,2735959,2610368,11343,21289498,9140193
9935,KL,2021-06-15,2748205,2623904,11509,21393618,9290317
9936,KL,2021-06-16,2761475,2639593,11656,21506139,9367028
9937,KL,2021-06-17,2773944,2653207,11744,21621033,9484076
9938,KL,2021-06-18,2785305,2665354,11834,21732157,9567347
9939,KL,2021-06-19,2797748,2678499,11949,21853900,9663449
9940,KL,2021-06-20,2809395,2690958,12061,21961374,9706769
9941,KL,2021-06-21,2816844,2704554,12155,22039227,9859341
9942,KL,2021-06-22,2829461,2716284,12296,22156947,9997225
9943,KL,2021-06-23,2842248,2729967,12446,22281273,10098458
9944,KL,2021-06-24,2854326,2741436,12582,22397780,10234797
9945,KL,2021-06-25,2865872,2752492,12700,22506647,10403348
9946,KL,2021-06-26,2877990,2763616,12818,22620276,10507088
9947,KL,2021-06-27,2888895,2775967,12880,22724272,10541451
9948,KL,2021-06-28,2896958,2787496,12990,22809717,10649645
9949,KL,2021-06-29,2910508,2797779,13094,22932942,10748550
9950,KL,2021-06-30,2924166,2809587,13236,23073669,10842601
9951,KL,2021-01-07,2937034,2821151,13360,23198555,10915717
9952,KL,2021-02-07,2949129,2831394,13506,23318214,11043967
9953,KL,2021-03-07,2961585,2843909,13641,23438111,11162824
9954,KL,2021-04-07,2973685,2855460,13716,23556158,11179952
9955,KL,2021-05-07,2981722,2866806,13818,23636292,11261356
9956,KL,2021-06-07,2996094,2877557,13960,23768112,11322762
9957,KL,2021-07-07,3011694,2889186,14108,23918742,11356276
9958,KL,2021-08-07,3025466,2900600,14250,24045894,11393121
9959,KL,2021-09-07,3039029,2911054,14380,24176318,11454406
9960,KL,2021-10-07,3053116,2922921,14489,24308000,11544603
9961,KL,2021-11-07,3065336,2935423,14586,24424563,11559011
9962,KL,2021-12-07,3073134,2946870,14686,24509870,11633745
9963,KL,2021-07-13,3087673,2957201,14810,24648919,11741150
9964,KL,2021-07-14,3103310,2970175,14938,24804801,11787897
9965,KL,2021-07-15,3117083,2982545,15025,24930543,11856127
9966,KL,2021-07-16,3130833,2993242,15155,25060933,11918696
9967,KL,2021-07-17,3146981,3006439,15269,25211041,11989687
9968,KL,2021-07-18,3160937,3020052,15350,25341594,12021047
9969,KL,2021-07-19,3170868,3033258,15408,25431248,12157109
9970,KL,2021-07-20,3187716,3045310,15512,25572679,12277846
9971,KL,2021-07-21,3205197,3059441,15618,25718672,12340371
9972,KL,2021-07-22,3218015,3072895,15739,25822215,12464588
9973,KL,2021-07-23,3235533,3083962,15871,25950704,12585908
9974,KL,2021-07-24,3254064,3099469,15969,26106272,12878310
9975,KL,2021-07-25,3271530,3114716,16035,26248280,12972163
9976,KL,2021-07-26,3283116,3129628,16170,26357662,13129804
9977,KL,2021-07-27,3305245,3143043,16326,26536792,13234020
9978,KL,2021-07-28,3327301,3160804,16457,26733694,13292686
9979,KL,2021-07-29,3349365,3177453,16585,26896792,13465992
9980,KL,2021-07-30,3370137,3192104,16701,27049431,13812976
9981,KL,2021-07-31,3390761,3208969,16781,27217010,14160510
9982,KL,2021-01-08,3411489,3226761,16837,27387700,14285530
9983,KL,2021-02-08,3425473,3242684,16955,27515603,14568350
9984,KL,2021-03-08,3449149,3258310,17103,27715059,14805279
9985,KL,2021-04-08,3471563,3277788,17211,27912151,14882725
9986,KL,2021-05-08,3493603,3297834,17328,28075527,15033969
9987,KL,2021-06-08,3513551,3317314,17515,28227419,15231555
9988,KL,2021-07-08,3533918,3337579,17654,28379940,15416859
9989,KL,2021-08-08,3552525,3357687,17747,28514136,15472773
9990,KL,2021-09-08,3565574,3377691,17852,28612776,15672348
9991,KL,2021-10-08,3586693,3396184,18004,28745545,15759471
9992,KL,2021-11-08,3610193,3415595,18120,28907675,15982626
9993,KL,2021-12-08,3631638,3436318,18280,29053257,16337734
9994,KL,2021-08-13,3652090,3453174,18394,29195758,16824615
9995,KL,2021-08-14,3671541,3472278,18499,29334981,17282833
9996,KL,2021-08-15,3690123,3492367,18601,29457951,17584121
9997,KL,2021-08-16,3702417,3510909,18743,29545529,17888020
9998,KL,2021-08-17,3724030,3529465,18870,29685152,18190526
9999,KL,2021-08-18,3745457,3548196,19049,29823377,18442543
10000,KL,2021-08-19,3766573,3567492,19246,29954145,18696599
10001,KL,2021-08-20,3786797,3584634,19345,30073530,18853752
10002,KL,2021-08-21,3803903,3605480,19428,30170011,18871825
10003,KL,2021-08-22,3814305,3631066,19494,30233417,18958776
10004,KL,2021-08-23,3827688,3653008,19584,30319067,19323498
10005,KL,2021-08-24,3851984,3672357,19757,30453773,19547235
10006,KL,2021-08-25,3883429,3692628,19972,30619046,19852729
10007,KL,2021-08-26,3913506,3711625,20134,30785443,20012643
10008,KL,2021-08-27,3946307,3730198,20313,30956146,20362841
10009,KL,2021-08-28,3977572,3751666,20466,31123643,20362841
10010,KL,2021-08-29,4007408,3773754,20541,31275313,20645882
10011,KL,2021-08-30,4027030,3796317,20673,31392529,20980413
10012,KL,2021-08-31,4057233,3817004,20788,31552681,21286465
10013,KL,2021-01-09,4090036,3838614,20961,31727535,21402963
10014,KL,2021-02-09,4122133,3860248,21149,31901842,21489941
10015,KL,2021-03-09,4151455,3883186,21280,32065533,21564603
10016,KL,2021-04-09,4181137,3909096,21422,32234770,21599168
10017,KL,2021-05-09,4207838,3937996,21496,32390313,21608979
10018,KL,2021-06-09,4227526,3966557,21631,32508136,21616740
10019,KL,2021-07-09,4253298,3993877,21820,32670564,22058364
10020,KL,2021-08-09,4283494,4021456,22001,32841859,22183005
10021,KL,2021-09-09,4309694,4050665,22126,32998816,22233714
10022,KL,2021-10-09,4334704,4074200,22303,33150133,22635197
10023,KL,2021-11-09,4355191,4100355,22484,33284994,22737709
10024,KL,2021-12-09,4375431,4130065,22551,33400569,22755227
10025,KL,2021-09-13,4390489,4158504,22650,33492454,22804282
10026,KL,2021-09-14,4406365,4184158,22779,33597459,22820484
10027,KL,2021-09-15,4424046,4209746,22987,33694529,23090007
10028,KL,2021-09-16,4446228,4236309,23165,33816015,23402378
10029,KL,2021-09-17,4469488,4256697,23296,33944832,23623801
10030,KL,2021-09-18,4488813,4283963,23439,33944832,23780637
10031,KL,2021-09-19,4508466,4310674,23591,34179197,23807401
10032,KL,2021-09-20,4524158,4332897,23683,34268919,24003365
10033,KL,2021-09-21,4539926,4354264,23897,34374432,24124621
10034,KL,2021-09-22,4559601,4373966,24039,34494026,24235033
10035,KL,2021-09-23,4579283,4394476,24191,34615971,24341295
10036,KL,2021-09-24,4597266,4409530,24318,34726494,24424425
10037,KL,2021-09-25,4613937,4423772,24438,34841121,24494078
10038,KL,2021-09-26,4629888,4441430,24603,34944605,24521633
10039,KL,2021-09-27,4641587,4459193,24661,35024977,24544949
10040,KL,2021-09-28,4652783,4478042,24810,35121413,24610976
10041,KL,2021-09-29,4664944,4495904,24965,35211807,24648964
10042,KL,2021-09-30,4680858,4512662,25087,35315678,24695552
10043,KL,2021-01-10,4694692,4526429,25182,35421046,24730901
10044,KL,2021-02-10,4707909,4540866,25303,35517881,24747633
10045,KL,2021-03-10,4720206,4557199,25377,35606795,24750569
10046,KL,2021-04-10,4729056,4574206,25526,35681666,24791628
10047,KL,2021-05-10,4738791,4588084,25677,35774868,24825093
10048,KL,2021-06-10,4751407,4602600,25811,35873650,24853788
10049,KL,2021-07-10,4763695,4618408,25952,35972962,24891353
10050,KL,2021-08-10,4774639,4631330,26072,36068472,24924423
10051,KL,2021-09-10,4784109,4644211,26173,36156782,24937641
10052,KL,2021-10-10,4794800,4656866,26258,36238696,24941763
10053,KL,2021-11-10,4801796,4673442,26342,36305398,24980194
10054,KL,2021-12-10,4809619,4685932,26448,36391429,25011531
10055,KL,2021-10-13,4820698,4695904,26571,36481424,25029329
10056,KL,2021-10-14,4829944,4706856,26667,36570157,25038801
10057,KL,2021-10-15,4838811,4716728,26734,36649711,25047212
10058,KL,2021-10-16,4846766,4728497,26791,36729483,25077135
10059,KL,2021-10-17,4854321,4739270,26865,36802640,25079316
10060,KL,2021-10-18,4860997,4750293,26925,36871308,25106712
10061,KL,2021-10-19,4868640,4760781,27002,36953716,25115770
10062,KL,2021-10-20,4879790,4769373,27084,37047867,25130853
10063,KL,2021-10-21,4888523,4779228,27202,37134170,25153284
10064,KL,2021-10-22,4897884,4788629,27765,37214563,25175697
10065,KL,2021-10-23,4906793,4797409,28229,37300674,25194796
10066,KL,2021-10-24,4915331,4808775,28592,37379774,25196694
10067,KL,2021-10-25,4921995,4817785,28873,37440976,25215790
10068,KL,2021-10-26,4929158,4824745,29355,37520098,25237254
10069,KL,2021-10-27,4938603,4831468,29977,37602787,25245975
